NL-GE|NL|N||2023-03-16 23:15:00|
NL-GR|NL|N||2023-03-16 23:15:00|
NL-LI|NL|N||2023-03-16 23:15:00|
NL-NB|NL|N||2023-03-16 23:15:00|
NL-NH|NL|N||2023-03-16 23:15:00|
NL-OV|NL|N||2023-03-16 23:15:00|
NL-UT|NL|N||2023-03-16 23:15:00|
NL-ZE|NL|N||2023-03-16 23:15:00|
NL-ZH|NL|N||2023-03-16 23:15:00|
NO-01|NO|N||2005-06-21 15:47:00|
NO-02|NO|N||2005-06-21 15:47:00|
NO-03|NO|N||2005-06-21 15:47:00|
NO-04|NO|N||2005-06-21 15:47:00|
NO-05|NO|N||2005-06-21 15:47:00|
NO-06|NO|N||2005-06-21 15:47:00|
NO-07|NO|N||2005-06-21 15:47:00|
NO-08|NO|N||2005-06-21 15:47:00|
NO-09|NO|N||2005-06-21 15:47:00|
NO-10|NO|N||2005-06-21 15:47:00|
NO-11|NO|N||2005-06-21 15:47:00|
NO-12|NO|N||2005-06-21 15:47:00|
NO-14|NO|N||2005-06-21 15:47:00|
NO-15|NO|N||2005-06-21 15:47:00|
NO-16|NO|N||2005-06-21 15:47:00|
NO-17|NO|N||2005-06-21 15:47:00|
NO-18|NO|N||2005-06-21 15:47:00|
NO-19|NO|N||2005-06-21 15:47:00|
NO-20|NO|N||2005-06-21 15:47:00|
NZ-AUK|NZ|N||2005-06-21 15:47:00|
NZ-BOP|NZ|N||2005-06-21 15:47:00|
NZ-CAN|NZ|N||2005-06-21 15:47:00|
NZ-GIS|NZ|N||2005-06-21 15:47:00|
NZ-HKB|NZ|N||2005-06-21 15:47:00|
NZ-MBH|NZ|N||2005-06-21 15:47:00|
NZ-MWT|NZ|N||2005-06-21 15:47:00|
NZ-NSN|NZ|N||2005-06-21 15:47:00|
NZ-NTL|NZ|N||2005-06-21 15:47:00|
NZ-OTA|NZ|N||2005-06-21 15:47:00|
NZ-STL|NZ|N||2005-06-21 15:47:00|
NZ-TAS|NZ|N||2005-06-21 15:47:00|
NZ-TKI|NZ|N||2005-06-21 15:47:00|
NZ-WGN|NZ|N||2005-06-21 15:47:00|
NZ-WKO|NZ|N||2005-06-21 15:47:00|
NZ-WTC|NZ|N||2005-06-21 15:47:00|
PL-DS|PL|N||2022-10-18 22:41:00|
PL-KP|PL|N||2022-10-18 22:41:00|
PL-LB|PL|N||2022-10-18 22:41:00|
PL-LD|PL|N||2022-10-18 22:41:00|
PL-LU|PL|N||2022-10-18 22:41:00|
PL-MA|PL|N||2022-10-18 22:41:00|
PL-MZ|PL|N||2022-10-18 22:41:00|
PL-OP|PL|N||2022-10-18 22:41:00|
PL-PD|PL|N||2022-10-18 22:41:00|
PL-PK|PL|N||2022-10-18 22:41:00|
PL-PM|PL|N||2022-10-18 22:41:00|
PL-SK|PL|N||2022-10-18 22:41:00|
PL-SL|PL|N||2022-10-18 22:41:00|
PL-WN|PL|N||2022-10-18 22:41:00|
PL-WP|PL|N||2022-10-18 22:41:00|
PL-ZP|PL|N||2022-10-18 22:41:00|
PT-1|PT|N||2005-06-21 15:47:00|
PT-10|PT|N||2005-06-21 15:47:00|
PT-11|PT|N||2005-06-21 15:47:00|
PT-12|PT|N||2005-06-21 15:47:00|
PT-13|PT|N||2005-06-21 15:47:00|
PT-14|PT|N||2005-06-21 15:47:00|
PT-15|PT|N||2005-06-21 15:47:00|
PT-16|PT|N||2005-06-21 15:47:00|
PT-17|PT|N||2005-06-21 15:47:00|
PT-18|PT|N||2005-06-21 15:47:00|
PT-2|PT|N||2005-06-21 15:47:00|
PT-20|PT|N||2005-06-21 15:47:00|
PT-3|PT|N||2005-06-21 15:47:00|
PT-30|PT|N||2005-06-21 15:47:00|
PT-4|PT|N||2005-06-21 15:47:00|
PT-5|PT|N||2005-06-21 15:47:00|
PT-6|PT|N||2005-06-21 15:47:00|
PT-7|PT|N||2005-06-21 15:47:00|
PT-8|PT|N||2005-06-21 15:47:00|
PT-9|PT|N||2005-06-21 15:47:00|
RO-AB|RO|N||2023-01-11 20:44:00|
RO-AG|RO|N||2023-01-11 20:44:00|
RO-AR|RO|N||2023-01-11 20:44:00|
RO-BC|RO|N||2023-01-11 20:44:00|
RO-BH|RO|N||2023-01-11 20:44:00|
RO-BN|RO|N||2023-01-11 20:44:00|
RO-BR|RO|N||2023-01-11 20:44:00|
RO-BT|RO|N||2023-01-11 20:44:00|
RO-BV|RO|N||2023-01-11 20:44:00|
RO-BZ|RO|N||2023-01-11 20:44:00|
RO-CJ|RO|N||2023-01-11 20:44:00|
RO-CL|RO|N||2023-01-11 20:44:00|
RO-CS|RO|N||2023-01-11 20:44:00|
RO-CT|RO|N||2023-01-11 20:44:00|
RO-CV|RO|N||2023-01-11 20:44:00|
RO-DB|RO|N||2023-01-11 20:44:00|
RO-DJ|RO|N||2023-01-11 20:44:00|
RO-GJ|RO|N||2023-01-11 20:44:00|
RO-GL|RO|N||2023-01-11 20:44:00|
RO-GR|RO|N||2023-01-11 20:44:00|
RO-HD|RO|N||2023-01-11 20:44:00|
RO-HR|RO|N||2023-01-11 20:44:00|
RO-IF|RO|N||2023-01-11 20:44:00|
RO-IL|RO|N||2023-01-11 20:44:00|
RO-IS|RO|N||2023-01-11 20:44:00|
RO-MH|RO|N||2023-01-11 20:44:00|
RO-MM|RO|N||2023-01-11 20:44:00|
RO-MS|RO|N||2023-01-11 20:44:00|
RO-NT|RO|N||2023-01-11 20:44:00|
RO-OT|RO|N||2023-01-11 20:44:00|
RO-PH|RO|N||2023-01-11 20:44:00|
RO-SB|RO|N||2023-01-11 20:44:00|
RO-SJ|RO|N||2023-01-11 20:44:00|
RO-SM|RO|N||2023-01-11 20:44:00|
RO-SV|RO|N||2023-01-11 20:44:00|
RO-TL|RO|N||2023-01-11 20:44:00|
RO-TM|RO|N||2023-01-11 20:44:00|
RO-TR|RO|N||2023-01-11 20:44:00|
RO-VL|RO|N||2023-01-11 20:44:00|
RO-VN|RO|N||2023-01-11 20:44:00|
RO-VS|RO|N||2023-01-11 20:44:00|
SE-AB|SE|N||2005-06-21 15:47:00|
SE-AC|SE|N||2005-06-21 15:47:00|
SE-BD|SE|N||2005-06-21 15:47:00|
SE-C|SE|N||2005-06-21 15:47:00|
SE-D|SE|N||2005-06-21 15:47:00|
SE-E|SE|N||2005-06-21 15:47:00|
SE-F|SE|N||2005-06-21 15:47:00|
SE-G|SE|N||2005-06-21 15:47:00|
SE-H|SE|N||2005-06-21 15:47:00|
SE-I|SE|N||2005-06-21 15:47:00|
SE-K|SE|N||2005-06-21 15:47:00|
SE-M|SE|N||2005-06-21 15:47:00|
SE-N|SE|N||2005-06-21 15:47:00|
SE-O|SE|N||2005-06-21 15:47:00|
SE-S|SE|N||2005-06-21 15:47:00|
SE-T|SE|N||2005-06-21 15:47:00|
SE-U|SE|N||2005-06-21 15:47:00|
SE-W|SE|N||2005-06-21 15:47:00|
SE-X|SE|N||2005-06-21 15:47:00|
SE-Y|SE|N||2005-06-21 15:47:00|
SE-Z|SE|N||2005-06-21 15:47:00|
SL-E|SL|N||2022-11-16 20:08:00|
SL-N|SL|N||2022-11-16 20:08:00|
SL-NW|SL|N||2022-11-16 20:08:00|
SL-S|SL|N||2022-11-16 20:08:00|
SL-W|SL|N||2022-11-16 20:08:00|
TM-A|TM|N||2023-03-16 23:15:00|
TM-B|TM|N||2023-03-16 23:15:00|
TM-D|TM|N||2023-03-16 23:15:00|
TM-L|TM|N||2023-03-16 23:15:00|
TM-M|TM|N||2023-03-16 23:15:00|
TM-S|TM|N||2023-03-16 23:15:00|
TR-01|TR|N||2005-06-21 15:47:00|
TR-02|TR|N||2005-06-21 15:47:00|
TR-03|TR|N||2005-06-21 15:47:00|
TR-04|TR|N||2005-06-21 15:47:00|
TR-05|TR|N||2005-06-21 15:47:00|
TR-06|TR|N||2005-06-21 15:47:00|
TR-07|TR|N||2005-06-21 15:47:00|
TR-08|TR|N||2005-06-21 15:47:00|
TR-09|TR|N||2005-06-21 15:47:00|
TR-10|TR|N||2005-06-21 15:47:00|
TR-11|TR|N||2005-06-21 15:47:00|
TR-12|TR|N||2005-06-21 15:47:00|
TR-13|TR|N||2005-06-21 15:47:00|
TR-14|TR|N||2005-06-21 15:47:00|
TR-15|TR|N||2005-06-21 15:47:00|
TR-16|TR|N||2005-06-21 15:47:00|
TR-17|TR|N||2005-06-21 15:47:00|
TR-18|TR|N||2005-06-21 15:47:00|
TR-19|TR|N||2005-06-21 15:47:00|
TR-20|TR|N||2005-06-21 15:47:00|
TR-21|TR|N||2005-06-21 15:47:00|
TR-22|TR|N||2005-06-21 15:47:00|
TR-23|TR|N||2005-06-21 15:47:00|
TR-24|TR|N||2005-06-21 15:47:00|
TR-25|TR|N||2005-06-21 15:47:00|
TR-26|TR|N||2005-06-21 15:47:00|
TR-27|TR|N||2005-06-21 15:47:00|
TR-28|TR|N||2005-06-21 15:47:00|
TR-29|TR|N||2005-06-21 15:47:00|
TR-30|TR|N||2005-06-21 15:47:00|
TR-31|TR|N||2005-06-21 15:47:00|
TR-32|TR|N||2005-06-21 15:47:00|
TR-33|TR|N||2005-06-21 15:47:00|
TR-34|TR|N||2005-06-21 15:47:00|
TR-35|TR|N||2005-06-21 15:47:00|
TR-36|TR|N||2005-06-21 15:47:00|
TR-37|TR|N||2005-06-21 15:47:00|
TR-38|TR|N||2005-06-21 15:47:00|
TR-39|TR|N||2005-06-21 15:47:00|
TR-40|TR|N||2005-06-21 15:47:00|
TR-41|TR|N||2005-06-21 15:47:00|
TR-42|TR|N||2005-06-21 15:47:00|
TR-43|TR|N||2005-06-21 15:47:00|
TR-44|TR|N||2005-06-21 15:47:00|
TR-45|TR|N||2005-06-21 15:47:00|
TR-46|TR|N||2005-06-21 15:47:00|
TR-47|TR|N||2005-06-21 15:47:00|
TR-48|TR|N||2005-06-21 15:47:00|
TR-49|TR|N||2005-06-21 15:47:00|
TR-50|TR|N||2005-06-21 15:47:00|
TR-51|TR|N||2005-06-21 15:47:00|
TR-52|TR|N||2005-06-21 15:47:00|
TR-53|TR|N||2005-06-21 15:47:00|
TR-54|TR|N||2005-06-21 15:47:00|
TR-55|TR|N||2005-06-21 15:47:00|
TR-56|TR|N||2005-06-21 15:47:00|
TR-57|TR|N||2005-06-21 15:47:00|
TR-58|TR|N||2005-06-21 15:47:00|
TR-59|TR|N||2005-06-21 15:47:00|
TR-60|TR|N||2005-06-21 15:47:00|
TR-61|TR|N||2005-06-21 15:47:00|
TR-62|TR|N||2005-06-21 15:47:00|
TR-63|TR|N||2005-06-21 15:47:00|
TR-64|TR|N||2005-06-21 15:47:00|
TR-65|TR|N||2005-06-21 15:47:00|
TR-66|TR|N||2005-06-21 15:47:00|
TR-67|TR|N||2005-06-21 15:47:00|
TR-68|TR|N||2005-06-21 15:47:00|
TR-69|TR|N||2005-06-21 15:47:00|
TR-70|TR|N||2005-06-21 15:47:00|
TR-71|TR|N||2005-06-21 15:47:00|
TR-72|TR|N||2005-06-21 15:47:00|
TR-73|TR|N||2005-06-21 15:47:00|
TR-74|TR|N||2005-06-21 15:47:00|
TR-75|TR|N||2005-06-21 15:47:00|
TR-76|TR|N||2005-06-21 15:47:00|
TR-77|TR|N||2005-06-21 15:47:00|
TR-78|TR|N||2005-06-21 15:47:00|
TR-79|TR|N||2005-06-21 15:47:00|
TR-80|TR|N||2005-06-21 15:47:00|
UM-67|UM|N||2005-06-21 15:47:00|
UM-71|UM|N||2005-06-21 15:47:00|
UM-76|UM|N||2005-06-21 15:47:00|
UM-79|UM|N||2005-06-21 15:47:00|
UM-81|UM|N||2005-06-21 15:47:00|
UM-84|UM|N||2005-06-21 15:47:00|
UM-86|UM|N||2005-06-21 15:47:00|
UM-89|UM|N||2005-06-21 15:47:00|
UM-95|UM|N||2005-06-21 15:47:00|
US-AK|US|N||2005-06-21 15:47:00|
US-AL|US|N||2005-06-21 15:47:00|
US-AR|US|N||2005-06-21 15:47:00|
US-AZ|US|N||2005-06-21 15:47:00|
US-CA|US|N||2005-06-21 15:47:00|
US-CO|US|N||2005-06-21 15:47:00|
US-CT|US|N||2005-06-21 15:47:00|
US-DC|US|N||2005-06-21 15:47:00|
US-DE|US|N||2005-06-21 15:47:00|
US-FL|US|N||2005-06-21 15:47:00|
US-GA|US|N||2005-06-21 15:47:00|
US-HI|US|N||2005-06-21 15:47:00|
US-IA|US|N||2005-06-21 15:47:00|
US-ID|US|N||2005-06-21 15:47:00|
US-IL|US|N||2005-06-21 15:47:00|
US-IN|US|N||2005-06-21 15:47:00|
US-KS|US|N||2005-06-21 15:47:00|
US-KY|US|N||2005-06-21 15:47:00|
US-LA|US|N||2005-06-21 15:47:00|
US-MA|US|N||2005-06-21 15:47:00|
US-MD|US|N||2005-06-21 15:47:00|
US-ME|US|N||2005-06-21 15:47:00|
US-MI|US|N||2005-06-21 15:47:00|
US-MN|US|N||2005-06-21 15:47:00|
US-MO|US|N||2005-06-21 15:47:00|
US-MS|US|N||2005-06-21 15:47:00|
US-MT|US|N||2005-06-21 15:47:00|
US-NC|US|N||2005-06-21 15:47:00|
US-ND|US|N||2005-06-21 15:47:00|
US-NE|US|N||2005-06-21 15:47:00|
US-NH|US|N||2005-06-21 15:47:00|
US-NJ|US|N||2005-06-21 15:47:00|
US-NM|US|N||2005-06-21 15:47:00|
US-NV|US|N||2005-06-21 15:47:00|
US-NY|US|N||2005-06-21 15:47:00|
US-OH|US|N||2005-06-21 15:47:00|
US-OK|US|N||2005-06-21 15:47:00|
US-OR|US|N||2005-06-21 15:47:00|
US-PA|US|N||2005-06-21 15:47:00|
US-RI|US|N||2005-06-21 15:47:00|
US-SC|US|N||2005-06-21 15:47:00|
US-SD|US|N||2005-06-21 15:47:00|
US-TN|US|N||2005-06-21 15:47:00|
US-TX|US|N||2005-06-21 15:47:00|
US-UT|US|N||2005-06-21 15:47:00|
US-VA|US|N||2005-06-21 15:47:00|
US-VT|US|N||2005-06-21 15:47:00|
US-WA|US|N||2005-06-21 15:47:00|
US-WI|US|N||2005-06-21 15:47:00|
US-WV|US|N||2005-06-21 15:47:00|
US-WY|US|N||2005-06-21 15:47:00|
